,momentum_baseline,equal_weight,model_walkforward,model_risk_managed,momentum_balanced,momentum_aggressive,buy_hold_SPY
2019-10-11,1.9389921501306135,1.6746414881484974,2.7535630653300944,2.086293646027914,1.7113755244996984,1.9399567015609256,1.6513354789078256
2019-10-14,1.9389921501306135,1.6746414881484974,2.7535630653300944,2.086293646027914,1.7113755244996984,1.9399567015609256,1.6494959608222861
2019-10-15,1.9389921501306135,1.6746414881484974,2.7535630653300944,2.086293646027914,1.7113755244996984,1.9399567015609256,1.6658269910328403
2019-10-16,1.9389921501306135,1.6746414881484974,2.7535630653300944,2.086293646027914,1.7113755244996984,1.9399567015609256,1.663151226342273
2019-10-17,1.9779583135762182,1.711265330767178,2.8766017177556744,2.1406399627508446,1.7429071152667737,1.9789422487202202,1.6680557350600176
2019-10-18,1.9779583135762182,1.711265330767178,2.8766017177556744,2.1406399627508446,1.7429071152667737,1.9789422487202202,1.6607543352120047
2019-10-21,1.9779583135762182,1.711265330767178,2.8766017177556744,2.1406399627508446,1.7429071152667737,1.9789422487202202,1.6720128966396577
2019-10-22,1.9779583135762182,1.711265330767178,2.8766017177556744,2.1406399627508446,1.7429071152667737,1.9789422487202202,1.6665515759909877
2019-10-23,1.9779583135762182,1.711265330767178,2.8766017177556744,2.1406399627508446,1.7429071152667737,1.9789422487202202,1.6713999733283906
2019-10-24,2.0009490276679736,1.7267760259217124,2.920317338773289,2.212170065975021,1.766035708591714,2.001944399540154,1.6741311012475617
2019-10-25,2.0009490276679736,1.7267760259217124,2.920317338773289,2.212170065975021,1.766035708591714,2.001944399540154,1.6809866026597917
2019-10-28,2.0009490276679736,1.7267760259217124,2.920317338773289,2.212170065975021,1.766035708591714,2.001944399540154,1.6904615703443124
2019-10-29,2.0009490276679736,1.7267760259217124,2.920317338773289,2.212170065975021,1.766035708591714,2.001944399540154,1.689960121641991
2019-10-30,2.0009490276679736,1.7267760259217124,2.920317338773289,2.212170065975021,1.766035708591714,2.001944399540154,1.6951436909579691
2019-10-31,2.001244158805004,1.7330650451724376,2.9306051619264726,2.215493155807286,1.7530091432166317,2.002239677490136,1.690628782257731
2019-11-01,2.001244158805004,1.7330650451724376,2.9306051619264726,2.215493155807286,1.7530091432166317,2.002239677490136,1.7062905907387418
2019-11-04,2.001244158805004,1.7330650451724376,2.9306051619264726,2.215493155807286,1.7530091432166317,2.002239677490136,1.7131459051130373
2019-11-05,2.001244158805004,1.7330650451724376,2.9306051619264726,2.215493155807286,1.7530091432166317,2.002239677490136,1.7112513978747628
2019-11-06,2.001244158805004,1.7330650451724376,2.9306051619264726,2.215493155807286,1.7530091432166317,2.002239677490136,1.711641559006073
2019-11-07,2.0269935336045046,1.7614241445239618,2.9993113812854517,2.3210310200464077,1.7752033981353965,2.0280018613132786,1.7176608138132752
2019-11-08,2.0269935336045046,1.7614241445239618,2.9993113812854517,2.3210310200464077,1.7752033981353965,2.0280018613132786,1.7218966619152796
2019-11-11,2.0269935336045046,1.7614241445239618,2.9993113812854517,2.3210310200464077,1.7752033981353965,2.0280018613132786,1.7186083479893142
2019-11-12,2.0269935336045046,1.7614241445239618,2.9993113812854517,2.3210310200464077,1.7752033981353965,2.0280018613132786,1.7222312727800515
2019-11-13,2.0269935336045046,1.7614241445239618,2.9993113812854517,2.3210310200464077,1.7752033981353965,2.0280018613132786,1.7227886458247803
2019-11-14,2.045119967113357,1.773060777226765,3.0779688281293494,2.3531648369060902,1.780705323155223,2.0461373118144723,1.7252966374881253
2019-11-15,2.045119967113357,1.773060777226765,3.0779688281293494,2.3531648369060902,1.780705323155223,2.0461373118144723,1.7377812325762474
2019-11-18,2.045119967113357,1.773060777226765,3.0779688281293494,2.3531648369060902,1.780705323155223,2.0461373118144723,1.739063377617058
2019-11-19,2.045119967113357,1.773060777226765,3.0779688281293494,2.3531648369060902,1.780705323155223,2.0461373118144723,1.7385615548388678
2019-11-20,2.045119967113357,1.773060777226765,3.0779688281293494,2.3531648369060902,1.780705323155223,2.0461373118144723,1.732096214557948
2019-11-21,2.0635534590228652,1.7776015718390703,3.0683932317833413,2.3302886249822716,1.7938981140228587,2.064579973462489,1.7293095363722384
2019-11-22,2.0635534590228652,1.7776015718390703,3.0683932317833413,2.3302886249822716,1.7938981140228587,2.064579973462489,1.7331552233429328
2019-11-25,2.0635534590228652,1.7776015718390703,3.0683932317833413,2.3302886249822716,1.7938981140228587,2.064579973462489,1.746587539645028
2019-11-26,2.0635534590228652,1.7776015718390703,3.0683932317833413,2.3302886249822716,1.7938981140228587,2.064579973462489,1.7505445141867337
2019-11-27,2.0635534590228652,1.7776015718390703,3.0683932317833413,2.3302886249822716,1.7938981140228587,2.064579973462489,1.7583477368129372
2019-11-29,2.052875582432496,1.8019902272522041,3.190208534768531,2.3262829710304125,1.7852132726903338,2.0538967851635923,1.7518266592275447
2019-12-02,2.052875582432496,1.8019902272522041,3.190208534768531,2.3262829710304125,1.7852132726903338,2.0538967851635923,1.7369449859712198
2019-12-03,2.052875582432496,1.8019902272522041,3.190208534768531,2.3262829710304125,1.7852132726903338,2.0538967851635923,1.7252966374881253
2019-12-04,2.052875582432496,1.8019902272522041,3.190208534768531,2.3262829710304125,1.7852132726903338,2.0538967851635923,1.7359419015286424
2019-12-05,2.052875582432496,1.8019902272522041,3.190208534768531,2.3262829710304125,1.7852132726903338,2.0538967851635923,1.739063377617058
2019-12-06,2.057751844198852,1.8018592202972858,3.183804967630811,2.3309226856938157,1.7755660808458191,2.058775472625824,1.754947948278026
2019-12-09,2.057751844198852,1.8018592202972858,3.183804967630811,2.3309226856938157,1.7755660808458191,2.058775472625824,1.749430142173145
2019-12-10,2.057751844198852,1.8018592202972858,3.183804967630811,2.3309226856938157,1.7755660808458191,2.058775472625824,1.7474789624407254
2019-12-11,2.057751844198852,1.8018592202972858,3.183804967630811,2.3309226856938157,1.7755660808458191,2.058775472625824,1.7524401436526151
2019-12-12,2.057751844198852,1.8018592202972858,3.183804967630811,2.3309226856938157,1.7755660808458191,2.058775472625824,1.767544579088897
2019-12-13,2.0459102690489233,1.814435822592203,3.274664938439264,2.381562935603894,1.7953392868004525,2.046928006885649,1.7686030267600783
2019-12-16,2.0459102690489233,1.814435822592203,3.274664938439264,2.381562935603894,1.7953392868004525,2.046928006885649,1.7807531980213631
2019-12-17,2.0459102690489233,1.814435822592203,3.274664938439264,2.381562935603894,1.7953392868004525,2.046928006885649,1.7811435461906078
2019-12-18,2.0459102690489233,1.814435822592203,3.274664938439264,2.381562935603894,1.7953392868004525,2.046928006885649,1.7812546467236845
2019-12-19,2.0459102690489233,1.814435822592203,3.274664938439264,2.381562935603894,1.7953392868004525,2.046928006885649,1.7885566076855008
2019-12-20,2.125087688500977,1.8493595686038404,3.342642926828117,2.426013400357499,1.8434555232677554,2.126144813136239,1.7963979860503367
2019-12-23,2.125087688500977,1.8493595686038404,3.342642926828117,2.426013400357499,1.8434555232677554,2.126144813136239,1.799142206624921
2019-12-24,2.125087688500977,1.8493595686038404,3.342642926828117,2.426013400357499,1.8434555232677554,2.126144813136239,1.7991985050431973
2019-12-26,2.125087688500977,1.8493595686038404,3.342642926828117,2.426013400357499,1.8434555232677554,2.126144813136239,1.8087759695158092
2019-12-27,2.125087688500977,1.8493595686038404,3.342642926828117,2.426013400357499,1.8434555232677554,2.126144813136239,1.8083282007006816
2019-12-30,2.1444744086460643,1.8457221949666283,3.28789356699868,2.411823127751917,1.8520211125869923,2.1455411772031154,1.7983579565656769
2019-12-31,2.1444744086460643,1.8457221949666283,3.28789356699868,2.411823127751917,1.8520211125869923,2.1455411772031154,1.802726601601157
2020-01-02,2.1444744086460643,1.8457221949666283,3.28789356699868,2.411823127751917,1.8520211125869923,2.1455411772031154,1.8195860139765967
2020-01-03,2.1444744086460643,1.8457221949666283,3.28789356699868,2.411823127751917,1.8520211125869923,2.1455411772031154,1.805807864533661
2020-01-06,2.1444744086460643,1.8457221949666283,3.28789356699868,2.411823127751917,1.8520211125869923,2.1455411772031154,1.8126964716602927
2020-01-07,2.2127435092895937,1.852152634310077,3.383960013017481,2.42526338523068,1.8867923549559473,2.213844238303198,1.8076000620217791
2020-01-08,2.2127435092895937,1.852152634310077,3.383960013017481,2.42526338523068,1.8867923549559473,2.213844238303198,1.817233637874733
2020-01-09,2.2127435092895937,1.852152634310077,3.383960013017481,2.42526338523068,1.8867923549559473,2.213844238303198,1.829555322921929
2020-01-10,2.2127435092895937,1.852152634310077,3.383960013017481,2.42526338523068,1.8867923549559473,2.213844238303198,1.824290953218259
2020-01-13,2.2127435092895937,1.852152634310077,3.383960013017481,2.42526338523068,1.8867923549559473,2.213844238303198,1.836836522673019
2020-01-14,2.2685788494121217,1.8798217053212671,3.524738604322275,2.464078467085665,1.9009916491882128,2.269707353709485,1.8340363777560273
2020-01-15,2.2685788494121217,1.8798217053212671,3.524738604322275,2.464078467085665,1.9009916491882128,2.269707353709485,1.8381809513460092
2020-01-16,2.2685788494121217,1.8798217053212671,3.524738604322275,2.464078467085665,1.9009916491882128,2.269707353709485,1.8534722376788293
2020-01-17,2.2685788494121217,1.8798217053212671,3.524738604322275,2.464078467085665,1.9009916491882128,2.269707353709485,1.859240861653838
2020-01-21,2.2685788494121217,1.8798217053212671,3.524738604322275,2.464078467085665,1.9009916491882128,2.269707353709485,1.855600168259326
2020-01-22,2.3184854365151293,1.899023465311017,3.577096758853266,2.48354680967423,1.9172173905073318,2.319638766838719,1.8558240526668897
2020-01-23,2.3184854365151293,1.899023465311017,3.577096758853266,2.48354680967423,1.9172173905073318,2.319638766838719,1.8579523573232553
2020-01-24,2.3184854365151293,1.899023465311017,3.577096758853266,2.48354680967423,1.9172173905073318,2.319638766838719,1.841429800267801
2020-01-27,2.3184854365151293,1.899023465311017,3.577096758853266,2.48354680967423,1.9172173905073318,2.319638766838719,1.8119127827148518
2020-01-28,2.3184854365151293,1.899023465311017,3.577096758853266,2.48354680967423,1.9172173905073318,2.319638766838719,1.8308995645569848
2020-01-29,2.3292087341601397,1.8713265782366917,3.577338543988774,2.460224596426816,1.9222300746075687,2.3303673987869553,1.8293869887809036
2020-01-30,2.3292087341601397,1.8713265782366917,3.577338543988774,2.460224596426816,1.9222300746075687,2.3303673987869553,1.8353243209728067
2020-01-31,2.3292087341601397,1.8713265782366917,3.577338543988774,2.460224596426816,1.9222300746075687,2.3303673987869553,1.8019992110739924
2020-02-03,2.3292087341601397,1.8713265782366917,3.577338543988774,2.460224596426816,1.9222300746075687,2.3303673987869553,1.8153849549304042
2020-02-04,2.3292087341601397,1.8713265782366917,3.577338543988774,2.460224596426816,1.9222300746075687,2.3303673987869553,1.8430536636148933
2020-02-05,2.4679583521465576,1.905297000304671,3.903137529157218,2.562336903705872,1.9620629995236967,2.4691860377554713,1.864337458330286
2020-02-06,2.4679583521465576,1.905297000304671,3.903137529157218,2.562336903705872,1.9620629995236967,2.4691860377554713,1.8706099625007646
2020-02-07,2.4679583521465576,1.905297000304671,3.903137529157218,2.562336903705872,1.9620629995236967,2.4691860377554713,1.8606408405933665
2020-02-10,2.4679583521465576,1.905297000304671,3.903137529157218,2.562336903705872,1.9620629995236967,2.4691860377554713,1.8745313998349202
2020-02-11,2.4679583521465576,1.905297000304671,3.903137529157218,2.562336903705872,1.9620629995236967,2.4691860377554713,1.8777796876429087
2020-02-12,2.559553681311737,1.928929639984263,3.88369653098937,2.5888433007951215,2.0187729263592034,2.5608269310069987,1.88987786235841
2020-02-13,2.559553681311737,1.928929639984263,3.88369653098937,2.5888433007951215,2.0187729263592034,2.5608269310069987,1.8878623415765314
2020-02-14,2.559553681311737,1.928929639984263,3.88369653098937,2.5888433007951215,2.0187729263592034,2.5608269310069987,1.890885996825218
2020-02-18,2.559553681311737,1.928929639984263,3.88369653098937,2.5888433007951215,2.0187729263592034,2.5608269310069987,1.8860132845563338
2020-02-19,2.559553681311737,1.928929639984263,3.88369653098937,2.5888433007951215,2.0187729263592034,2.5608269310069987,1.895030944491069
2020-02-20,2.606591099802767,1.9349248056144008,4.019816332653437,2.6438875854709027,2.0337018118866825,2.6078877482566467,1.887245677506575
2020-02-21,2.606591099802767,1.9349248056144008,4.019816332653437,2.6438875854709027,2.0337018118866825,2.6078877482566467,1.8678100046217074
2020-02-24,2.606591099802767,1.9349248056144008,4.019816332653437,2.6438875854709027,2.0337018118866825,2.6078877482566467,1.805863601838134
2020-02-25,2.606591099802767,1.9349248056144008,4.019816332653437,2.6438875854709027,2.0337018118866825,2.6078877482566467,1.7511421003873742
2020-02-26,2.606591099802767,1.9349248056144008,4.019816332653437,2.6438875854709027,2.0337018118866825,2.6078877482566467,1.7447005139241325
2020-02-27,2.2066970865224276,1.715635729915471,3.4695896807838262,2.3836952768148003,1.8390098791382488,2.2077948077436953,1.6663434027699195
2020-02-28,2.2066970865224276,1.715635729915471,3.4695896807838262,2.3836952768148003,1.8390098791382488,2.2077948077436953,1.6593423858446699
2020-03-02,2.2066970865224276,1.715635729915471,3.4695896807838262,2.3836952768148003,1.8390098791382488,2.2077948077436953,1.7312027343449716
2020-03-03,2.2066970865224276,1.715635729915471,3.4695896807838262,2.3836952768148003,1.8390098791382488,2.2077948077436953,1.6816343150268709
2020-03-04,2.2066970865224276,1.715635729915471,3.4695896807838262,2.3836952768148003,1.8390098791382488,2.2077948077436953,1.7523185689952079
2020-03-05,2.258509739171891,1.7251428669962476,3.2693159926520017,2.3554843850592633,1.8652739054065626,2.2596332345914805,1.6940682228347508
2020-03-06,2.258509739171891,1.7251428669962476,3.2693159926520017,2.3554843850592633,1.8652739054065626,2.2596332345914805,1.666063032906145
2020-03-09,2.258509739171891,1.7251428669962476,3.2693159926520017,2.3554843850592633,1.8652739054065626,2.2596332345914805,1.535952805840222
2020-03-10,2.258509739171891,1.7251428669962476,3.2693159926520017,2.3554843850592633,1.8652739054065626,2.2596332345914805,1.615430741816763
2020-03-11,2.258509739171891,1.7251428669962476,3.2693159926520017,2.3554843850592633,1.8652739054065626,2.2596332345914805,1.5366810380380918
2020-03-12,1.706488508574833,1.3715250613779368,2.20662861744967,1.9562958844845038,1.6279126495461058,1.707337401094406,1.3896558483301908
2020-03-13,1.706488508574833,1.3715250613779368,2.20662861744967,1.9562958844845038,1.6279126495461058,1.707337401094406,1.5084522442588237
2020-03-16,1.706488508574833,1.3715250613779368,2.20662861744967,1.9562958844845038,1.6279126495461058,1.707337401094406,1.3433916411624856
2020-03-17,1.706488508574833,1.3715250613779368,2.20662861744967,1.9562958844845038,1.6279126495461058,1.707337401094406,1.415924016961348
2020-03-18,1.706488508574833,1.3715250613779368,2.20662861744967,1.9562958844845038,1.6279126495461058,1.707337401094406,1.3442318155641373
2020-03-19,1.6648617046739846,1.2835201937462395,1.8967721614350543,1.86372841789656,1.6335517344777954,1.665689889944568,1.3470883524183725
2020-03-20,1.6648617046739846,1.2835201937462395,1.8967721614350543,1.86372841789656,1.6335517344777954,1.665689889944568,1.289036547025358
2020-03-23,1.6648617046739846,1.2835201937462395,1.8967721614350543,1.86372841789656,1.6335517344777954,1.665689889944568,1.2560784055539793
2020-03-24,1.6648617046739846,1.2835201937462395,1.8967721614350543,1.86372841789656,1.6335517344777954,1.665689889944568,1.3698829460494688
2020-03-25,1.6648617046739846,1.2835201937462395,1.8967721614350543,1.86372841789656,1.6335517344777954,1.665689889944568,1.3903905333367998
2020-03-26,1.6669181949269085,1.4570607329632685,2.4531831322878315,2.003519924197129,1.6343677693849914,1.6677474031983408,1.4715750034274702
2020-03-27,1.6669181949269085,1.4570607329632685,2.4531831322878315,2.003519924197129,1.6343677693849914,1.6677474031983408,1.4277433181165504
2020-03-30,1.6669181949269085,1.4570607329632685,2.4531831322878315,2.003519924197129,1.6343677693849914,1.6677474031983408,1.4741102091102811
2020-03-31,1.6669181949269085,1.4570607329632685,2.4531831322878315,2.003519924197129,1.6343677693849914,1.6677474031983408,1.4521381147960286
2020-04-01,1.6669181949269085,1.4570607329632685,2.4531831322878315,2.003519924197129,1.6343677693849914,1.6677474031983408,1.3867846289980994
2020-04-02,1.699351633976719,1.3677732885437985,1.822961427207463,1.8770074575916373,1.6375498876537558,1.7001969762588143,1.418785229763945
2020-04-03,1.699351633976719,1.3677732885437985,1.822961427207463,1.8770074575916373,1.6375498876537558,1.7001969762588143,1.3982781100714503
2020-04-06,1.699351633976719,1.3677732885437985,1.822961427207463,1.8770074575916373,1.6375498876537558,1.7001969762588143,1.492195000513419
2020-04-07,1.699351633976719,1.3677732885437985,1.822961427207463,1.8770074575916373,1.6375498876537558,1.7001969762588143,1.4937162735534533
2020-04-08,1.699351633976719,1.3677732885437985,1.822961427207463,1.8770074575916373,1.6375498876537558,1.7001969762588143,1.5438580576596803
2020-04-09,1.752916629370885,1.5710980142795286,2.327502545880006,2.0407181691347773,1.6589154434974758,1.7537886175540065,1.567351425013967
2020-04-13,1.752916629370885,1.5710980142795286,2.327502545880006,2.0407181691347773,1.6589154434974758,1.7537886175540065,1.5530411526474566
2020-04-14,1.752916629370885,1.5710980142795286,2.327502545880006,2.0407181691347773,1.6589154434974758,1.7537886175540065,1.5988447789015225
2020-04-15,1.752916629370885,1.5710980142795286,2.327502545880006,2.0407181691347773,1.6589154434974758,1.7537886175540065,1.5648724242304652
2020-04-16,1.752916629370885,1.5710980142795286,2.327502545880006,2.0407181691347773,1.6589154434974758,1.7537886175540065,1.5724215558226873
2020-04-17,1.9881991172960114,1.5834199129250823,2.2122628414449377,2.0140586073831925,1.705572470646384,1.9891881467266905,1.6149016115001396
2020-04-20,1.9881991172960114,1.5834199129250823,2.2122628414449377,2.0140586073831925,1.705572470646384,1.9891881467266905,1.5864503360978164
2020-04-21,1.9881991172960114,1.5834199129250823,2.2122628414449377,2.0140586073831925,1.705572470646384,1.9891881467266905,1.5382808670106045
2020-04-22,1.9881991172960114,1.5834199129250823,2.2122628414449377,2.0140586073831925,1.705572470646384,1.9891881467266905,1.5724215558226873
2020-04-23,1.9881991172960114,1.5834199129250823,2.2122628414449377,2.0140586073831925,1.705572470646384,1.9891881467266905,1.5723091460240692
2020-04-24,2.0027988698158987,1.5609898847009673,2.0752208459686474,2.014779222430549,1.7063849962386317,2.0037951618918517,1.5942253159959143
2020-04-27,2.0027988698158987,1.5609898847009673,2.0752208459686474,2.014779222430549,1.7063849962386317,2.0037951618918517,1.6172113429529438
2020-04-28,2.0027988698158987,1.5609898847009673,2.0752208459686474,2.014779222430549,1.7063849962386317,2.0037951618918517,1.6097745276403725
